action,curr_lane,free_E,free_NE,free_NW,free_SE,free_SW,free_W,orig_label_lc,latent_collision,iaction,probability,frequency,potential_crash_before_intervention,potential_crash_after_intervention
change_to_left,True,False,False,True,False,False,True,False,True,keep,0.0009989999999999,0,False,False
keep,True,False,False,True,False,False,True,False,True,swerve_left,0.0010047030467815,0,False,False
keep,True,False,False,True,False,True,False,False,True,swerve_left,0.0010047030467815,1,False,False
change_to_left,True,False,False,True,False,True,True,False,True,keep,0.000999,1,False,False
keep,True,False,False,True,False,True,True,False,True,swerve_left,0.0010047030467815,2,False,False
keep,True,False,False,True,True,False,False,False,True,swerve_left,0.0010047030467815,12,False,False
change_to_left,True,False,False,True,True,False,True,False,True,keep,0.000999,101,False,False
keep,True,False,False,True,True,False,True,False,True,swerve_left,0.0010047050243661,22,False,False
keep,True,False,False,True,True,True,False,False,True,swerve_left,0.0010047030467815,105,False,False
change_to_left,True,False,False,True,True,True,True,False,True,keep,0.000999,6214,False,False
cruise,False,False,True,False,False,False,False,True,True,keep,0.000999,2500,True,False
keep,True,False,False,True,True,True,True,False,True,swerve_left,0.0010047812259473,183,False,False
cruise,True,False,True,False,False,False,False,False,True,keep,0.000999,1,False,False
keep,True,False,True,False,False,False,False,False,True,swerve_left,0.0010047030417476,0,False,False
cruise,True,False,True,False,False,False,True,False,True,keep,0.000999,0,False,False
keep,True,False,True,False,False,False,True,False,True,swerve_left,0.0010047030467815,0,False,False
cruise,True,False,True,False,False,True,False,False,True,keep,0.0009989999999999,15,False,False
keep,True,False,True,False,False,True,False,False,True,swerve_left,0.0010047030467815,0,False,False
cruise,True,False,True,False,False,True,True,False,True,keep,0.000999,101,False,False
keep,True,False,True,False,False,True,True,False,True,swerve_left,0.0010047030467815,0,False,False
cruise,True,False,True,False,True,False,False,False,True,keep,0.000999,135,False,False
change_to_left,False,False,True,False,False,False,False,True,True,keep,0.000999,2500,True,False
keep,True,False,True,False,True,False,False,False,True,swerve_left,0.0010047030467815,0,False,False
cruise,True,False,True,False,True,False,True,False,True,keep,0.000999,19,False,False
keep,True,False,True,False,True,False,True,False,True,swerve_left,0.0010047030467815,0,False,False
cruise,True,False,True,False,True,True,False,False,True,keep,0.0009989999999999,1740,False,False
keep,True,False,True,False,True,True,False,False,True,swerve_left,0.0010047030467815,0,False,False
cruise,True,False,True,False,True,True,True,False,True,keep,0.000999,4506,False,False
keep,True,False,True,False,True,True,True,False,True,swerve_left,0.0010047050235148,3,False,False
cruise,True,False,True,True,False,False,False,False,True,keep,0.0009989999999999,9,False,False
keep,True,False,True,True,False,False,False,False,True,swerve_left,0.0010047030467815,0,False,False
change_to_left,True,False,True,True,False,False,True,False,True,keep,0.0009989999999999,0,False,False
change_to_right,False,False,True,False,False,False,True,True,True,keep,0.000999,2500,True,False
cruise,True,False,True,True,False,False,True,False,True,keep,0.0009989999999999,9,False,False
keep,True,False,True,True,False,False,True,False,True,swerve_left,0.0010047030467815,0,False,False
cruise,True,False,True,True,False,True,False,False,True,keep,0.0009989999999999,61,False,False
keep,True,False,True,True,False,True,False,False,True,swerve_left,0.0010047030467815,0,False,False
change_to_left,True,False,True,True,False,True,True,False,True,keep,0.0009989999999999,324,False,False
cruise,True,False,True,True,False,True,True,False,True,keep,0.0009989999999999,100,False,False
keep,True,False,True,True,False,True,True,False,True,swerve_left,0.0010047030417476,0,False,False
cruise,True,False,True,True,True,False,False,False,True,keep,0.000999,1140,False,False
keep,True,False,True,True,True,False,False,False,True,swerve_left,0.0010047030467815,0,False,False
change_to_left,True,False,True,True,True,False,True,False,True,keep,0.000999,838,False,False
cruise,False,False,True,False,False,False,True,True,True,keep,0.0009989999999999,2500,True,False
cruise,True,False,True,True,True,False,True,False,True,keep,0.000999,596,False,False
keep,True,False,True,True,True,False,True,False,True,swerve_left,0.0010047030467815,0,False,False
cruise,True,False,True,True,True,True,False,False,True,keep,0.0009989999999999,1855,False,False
keep,True,False,True,True,True,True,False,False,True,swerve_left,0.0010047030467815,0,False,False
change_to_left,True,False,True,True,True,True,True,False,True,keep,0.000999,5188,False,False
cruise,True,False,True,True,True,True,True,False,True,keep,0.000999,1353,False,False
keep,True,False,True,True,True,True,True,False,True,swerve_left,0.0010047050235148,2,False,False
keep,True,True,False,False,False,False,False,False,True,swerve_left,0.0010047030467815,7,False,False
keep,True,True,False,False,False,False,True,False,True,swerve_left,0.0010047030467815,1,False,False
keep,True,True,False,False,False,True,False,False,True,swerve_left,0.0010047050235148,8295,False,False
change_to_left,False,False,True,False,False,False,True,True,True,keep,0.000999,2500,True,False
keep,True,True,False,False,False,True,True,False,True,swerve_left,0.0010348039346513,22795,False,False
keep,True,True,False,False,True,False,False,False,True,swerve_left,0.0010045426071715,2785,False,False
keep,True,True,False,False,True,False,True,False,True,swerve_left,0.0010052310147073,3147,False,False
keep,True,True,False,False,True,True,False,False,True,swerve_left,0.001004730868635,16487,False,False
keep,True,True,False,False,True,True,True,False,True,swerve_left,0.000999,95854,False,False
keep,True,True,False,True,False,False,False,False,True,swerve_left,0.0010047030467815,4,False,False
change_to_left,True,True,False,True,False,False,True,False,True,keep,0.000999,10,False,False
keep,True,True,False,True,False,False,True,False,True,swerve_left,0.0010047030467815,0,False,False
keep,True,True,False,True,False,True,False,False,True,swerve_left,0.0009993457021042,2837,False,False
change_to_left,True,True,False,True,False,True,True,False,True,keep,0.000999,305,False,False
change_to_right,False,False,True,False,False,True,False,True,True,keep,0.000999,2505,True,False
keep,True,True,False,True,False,True,True,False,True,swerve_left,0.0010047771606809,394,False,False
keep,True,True,False,True,True,False,False,False,True,swerve_left,0.0010047248792026,1922,False,False
change_to_left,True,True,False,True,True,False,True,False,True,keep,0.000999,8969,False,False
keep,True,True,False,True,True,False,True,False,True,swerve_left,0.0010040721272321,3096,False,False
keep,True,True,False,True,True,True,False,False,True,swerve_left,0.0010047030417476,4104,False,False
change_to_left,True,True,False,True,True,True,True,False,True,keep,0.0009989999999999,4321,False,False
keep,True,True,False,True,True,True,True,False,True,swerve_left,0.0010048594871817,1430,False,False
cruise,True,True,True,False,False,False,False,False,True,keep,0.000999,225,False,False
keep,True,True,True,False,False,False,False,False,True,swerve_left,0.0010047030467815,0,False,False
cruise,True,True,True,False,False,False,True,False,True,keep,0.000999,1057,False,False
cruise,False,False,True,False,False,True,False,True,True,keep,0.000999,2500,True,False
keep,True,True,True,False,False,False,True,False,True,swerve_left,0.0010047030467815,0,False,False
cruise,True,True,True,False,False,True,False,False,True,keep,0.000999,2101,False,False
keep,True,True,True,False,False,True,False,False,True,swerve_left,0.0010048759024043,0,False,False
cruise,True,True,True,False,False,True,True,False,True,keep,0.000999,33464,False,False
keep,True,True,True,False,False,True,True,False,True,swerve_left,0.0009993457021042,47,False,False
cruise,True,True,True,False,True,False,False,False,True,keep,0.000999,26337,False,False
keep,True,True,True,False,True,False,False,False,True,swerve_left,0.0010043610613683,1,False,False
cruise,True,True,True,False,True,False,True,False,True,keep,0.000999,86833,False,False
keep,True,True,True,False,True,False,True,False,True,swerve_left,0.0010036698623747,3,False,False
cruise,True,True,True,False,True,True,False,False,True,keep,0.0009989999999999,32739,False,False
change_to_left,False,False,True,False,False,True,False,True,True,keep,0.000999,2500,True,False
keep,True,True,True,False,True,True,False,False,True,swerve_left,0.0009993461831275,59,False,False
cruise,True,True,True,False,True,True,True,False,True,keep,0.000999,51956,False,False
keep,True,True,True,False,True,True,True,False,True,swerve_left,0.0009993470246189,55,False,False
cruise,True,True,True,True,False,False,False,False,True,keep,0.0009989999999999,2196,False,False
keep,True,True,True,True,False,False,False,False,True,swerve_left,0.0010047030467815,0,False,False
change_to_left,True,True,True,True,False,False,True,False,True,keep,0.000999,31,False,False
cruise,True,True,True,True,False,False,True,False,True,keep,0.0009989999999999,3392,False,False
keep,True,True,True,True,False,False,True,False,True,swerve_left,0.0010047030467815,1,False,False
cruise,True,True,True,True,False,True,False,False,True,keep,0.000999,1088,False,False
keep,True,True,True,True,False,True,False,False,True,swerve_left,0.0010047030467815,0,False,False
cruise,False,False,False,False,False,False,True,True,True,keep,0.000999,2502,True,False
change_to_right,False,False,True,False,False,True,True,True,True,keep,0.0009989999999999,3279,True,False
change_to_left,True,True,True,True,False,True,True,False,True,keep,0.000999,115,False,False
cruise,True,True,True,True,False,True,True,False,True,keep,0.000999,19949,False,False
keep,True,True,True,True,False,True,True,False,True,swerve_left,0.0010070173507564,6,False,False
cruise,True,True,True,True,True,False,False,False,True,keep,0.000999,35588,False,False
keep,True,True,True,True,True,False,False,False,True,swerve_left,0.001006958887998,0,False,False
change_to_left,True,True,True,True,True,False,True,False,True,keep,0.000999,6755,False,False
cruise,True,True,True,True,True,False,True,False,True,keep,0.000999,48840,False,False
keep,True,True,True,True,True,False,True,False,True,swerve_left,0.0009993465431421,4,False,False
cruise,True,True,True,True,True,True,False,False,True,keep,0.000999,34042,False,False
keep,True,True,True,True,True,True,False,False,True,swerve_left,0.0010047030467815,1,False,False
cruise,False,False,True,False,False,True,True,True,True,keep,0.0009989999999999,3785,True,False
change_to_left,True,True,True,True,True,True,True,False,True,keep,0.000999,7136,False,False
cruise,True,True,True,True,True,True,True,False,True,keep,0.000999,41792,False,False
keep,True,True,True,True,True,True,True,False,True,swerve_left,0.0010183728892743,569,False,False
swerve_left,False,False,False,False,False,False,False,False,True,keep,0.000999,0,False,False
swerve_left,False,True,False,False,False,False,False,False,True,keep,0.000999,0,False,False
swerve_left,False,False,True,False,False,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,True,True,False,False,False,False,False,True,keep,0.000999,0,False,False
swerve_left,False,False,False,True,False,False,False,False,True,keep,0.000999,0,False,False
swerve_left,False,True,False,True,False,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,False,True,True,False,False,False,False,True,keep,0.000999,0,False,False
change_to_left,False,False,True,False,False,True,True,True,True,keep,0.000999,2500,True,False
swerve_left,False,True,True,True,False,False,False,False,True,keep,0.000999,0,False,False
swerve_left,False,False,False,False,True,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,True,False,False,True,False,False,False,True,keep,0.000999,0,False,False
swerve_left,False,False,True,False,True,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,True,True,False,True,False,False,False,True,keep,0.000999,0,False,False
swerve_left,False,False,False,True,True,False,False,False,True,keep,0.000999,0,False,False
swerve_left,False,True,False,True,True,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,False,True,True,True,False,False,False,True,keep,0.000999,0,False,False
swerve_left,False,True,True,True,True,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,False,False,False,False,True,False,False,True,keep,0.0009989999999999,0,False,False
change_to_right,False,False,True,False,True,False,False,True,True,keep,0.000999,2500,True,False
swerve_left,False,True,False,False,False,True,False,False,True,keep,0.000999,0,False,False
swerve_left,False,False,True,False,False,True,False,False,True,keep,0.000999,0,False,False
swerve_left,False,True,True,False,False,True,False,False,True,keep,0.000999,0,False,False
swerve_left,False,False,False,True,False,True,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,True,False,True,False,True,False,False,True,keep,0.000999,0,False,False
swerve_left,False,False,True,True,False,True,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,True,True,True,False,True,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,False,False,False,True,True,False,False,True,keep,0.000999,0,False,False
swerve_left,False,True,False,False,True,True,False,False,True,keep,0.000999,0,False,False
swerve_left,False,False,True,False,True,True,False,False,True,keep,0.000999,0,False,False
cruise,False,False,True,False,True,False,False,True,True,keep,0.000999,2500,True,False
swerve_left,False,True,True,False,True,True,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,False,False,True,True,True,False,False,True,keep,0.000999,0,False,False
swerve_left,False,True,False,True,True,True,False,False,True,keep,0.000999,0,False,False
swerve_left,False,False,True,True,True,True,False,False,True,keep,0.000999,0,False,False
swerve_left,False,True,True,True,True,True,False,False,True,keep,0.000999,0,False,False
swerve_left,False,False,False,False,False,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,True,False,False,False,False,True,False,True,keep,0.000999,0,False,False
swerve_left,False,False,True,False,False,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,True,True,False,False,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,False,False,True,False,False,True,False,True,keep,0.000999,1,False,False
change_to_left,False,False,True,False,True,False,False,True,True,keep,0.000999,2500,True,False
swerve_left,False,True,False,True,False,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,False,True,True,False,False,True,False,True,keep,0.000999,0,False,False
swerve_left,False,True,True,True,False,False,True,False,True,keep,0.000999,5,False,False
swerve_left,False,False,False,False,True,False,True,False,True,keep,0.000999,0,False,False
swerve_left,False,True,False,False,True,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_left,False,False,True,False,True,False,True,False,True,keep,0.000999,0,False,False
swerve_left,False,True,True,False,True,False,True,False,True,keep,0.000999,0,False,False
swerve_left,False,False,False,True,True,False,True,False,True,keep,0.000999,0,False,False
swerve_left,False,True,False,True,True,False,True,False,True,keep,0.000999,0,False,False
swerve_left,False,False,True,True,True,False,True,False,True,keep,0.000999,0,False,False
change_to_right,False,False,True,False,True,False,True,True,True,keep,0.000999,2500,True,False
swerve_left,False,True,True,True,True,False,True,False,True,keep,0.001004075926065,2,False,False
swerve_left,False,False,False,False,False,True,True,False,True,keep,0.000999,0,False,False
swerve_left,False,True,False,False,False,True,True,False,True,keep,0.000999,0,False,False
swerve_left,False,False,True,False,False,True,True,False,True,keep,0.000999,0,False,False
swerve_left,False,True,True,False,False,True,True,False,True,keep,0.000999,0,False,False
swerve_left,False,False,False,True,False,True,True,False,True,keep,0.000999,18,False,False
swerve_left,False,True,False,True,False,True,True,False,True,keep,0.000999,26,False,False
swerve_left,False,False,True,True,False,True,True,False,True,keep,0.000999,39,False,False
swerve_left,False,True,True,True,False,True,True,False,True,keep,0.000999,31,False,False
swerve_left,False,False,False,False,True,True,True,False,True,keep,0.000999,4,False,False
cruise,False,False,True,False,True,False,True,True,True,keep,0.000999,2500,True,False
swerve_left,False,True,False,False,True,True,True,False,True,keep,0.000999,11,False,False
swerve_left,False,False,True,False,True,True,True,False,True,keep,0.000999,1,False,False
swerve_left,False,True,True,False,True,True,True,False,True,keep,0.000999,0,False,False
swerve_left,False,False,False,True,True,True,True,False,True,keep,0.000999,33,False,False
swerve_left,False,True,False,True,True,True,True,False,True,keep,0.000999,43,False,False
swerve_left,False,False,True,True,True,True,True,False,True,keep,0.0009989999999999,2,False,False
swerve_left,False,True,True,True,True,True,True,False,True,keep,0.000999,311,False,False
swerve_right,True,False,False,False,False,False,False,False,True,keep,0.000999,0,False,False
swerve_right,True,True,False,False,False,False,False,False,True,keep,0.000999,0,False,False
swerve_right,True,False,True,False,False,False,False,False,True,keep,0.000999,0,False,False
change_to_left,False,False,True,False,True,False,True,True,True,keep,0.000999,2500,True,False
swerve_right,True,True,True,False,False,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_right,True,False,False,True,False,False,False,False,True,keep,0.000999,0,False,False
swerve_right,True,True,False,True,False,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_right,True,False,True,True,False,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_right,True,True,True,True,False,False,False,False,True,keep,0.000999,2,False,False
swerve_right,True,False,False,False,True,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_right,True,True,False,False,True,False,False,False,True,keep,0.000999,7,False,False
swerve_right,True,False,True,False,True,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_right,True,True,True,False,True,False,False,False,True,keep,0.0009989999999999,42,False,False
swerve_right,True,False,False,True,True,False,False,False,True,keep,0.000999,0,False,False
change_to_right,False,False,True,False,True,True,False,True,True,keep,0.0009989999999999,2500,True,False
swerve_right,True,True,False,True,True,False,False,False,True,keep,0.000999,3,False,False
swerve_right,True,False,True,True,True,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_right,True,True,True,True,True,False,False,False,True,keep,0.000999,18,False,False
swerve_right,True,False,False,False,False,True,False,False,True,keep,0.000999,0,False,False
swerve_right,True,True,False,False,False,True,False,False,True,keep,0.000999,3,False,False
swerve_right,True,False,True,False,False,True,False,False,True,keep,0.000999,0,False,False
swerve_right,True,True,True,False,False,True,False,False,True,keep,0.000999,14,False,False
swerve_right,True,False,False,True,False,True,False,False,True,keep,0.000999,0,False,False
swerve_right,True,True,False,True,False,True,False,False,True,keep,0.000999,0,False,False
swerve_right,True,False,True,True,False,True,False,False,True,keep,0.000999,0,False,False
change_to_left,False,False,False,False,False,False,True,True,True,keep,0.000999,2500,True,False
cruise,False,False,True,False,True,True,False,True,True,keep,0.000999,2500,True,False
swerve_right,True,True,True,True,False,True,False,False,True,keep,0.000999,0,False,False
swerve_right,True,False,False,False,True,True,False,False,True,keep,0.0009989999999999,2,False,False
swerve_right,True,True,False,False,True,True,False,False,True,keep,0.000999,21,False,False
swerve_right,True,False,True,False,True,True,False,False,True,keep,0.0009989999999999,3,False,False
swerve_right,True,True,True,False,True,True,False,False,True,keep,0.000999,43,False,False
swerve_right,True,False,False,True,True,True,False,False,True,keep,0.000999,0,False,False
swerve_right,True,True,False,True,True,True,False,False,True,keep,0.000999,1,False,False
swerve_right,True,False,True,True,True,True,False,False,True,keep,0.000999,0,False,False
swerve_right,True,True,True,True,True,True,False,False,True,keep,0.000999,2,False,False
swerve_right,True,False,False,False,False,False,True,False,True,keep,0.000999,0,False,False
change_to_left,False,False,True,False,True,True,False,True,True,keep,0.000999,2500,True,False
swerve_right,True,True,False,False,False,False,True,False,True,keep,0.000999,0,False,False
swerve_right,True,False,True,False,False,False,True,False,True,keep,0.000999,0,False,False
swerve_right,True,True,True,False,False,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_right,True,False,False,True,False,False,True,False,True,keep,0.000999,0,False,False
swerve_right,True,True,False,True,False,False,True,False,True,keep,0.000999,3,False,False
swerve_right,True,False,True,True,False,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_right,True,True,True,True,False,False,True,False,True,keep,0.000999,10,False,False
swerve_right,True,False,False,False,True,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_right,True,True,False,False,True,False,True,False,True,keep,0.0009989999999999,4,False,False
swerve_right,True,False,True,False,True,False,True,False,True,keep,0.000999,0,False,False
change_to_right,False,False,True,False,True,True,True,True,True,keep,0.000999,2731,True,False
swerve_right,True,True,True,False,True,False,True,False,True,keep,0.000999,5,False,False
swerve_right,True,False,False,True,True,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_right,True,True,False,True,True,False,True,False,True,keep,0.000999,2,False,False
swerve_right,True,False,True,True,True,False,True,False,True,keep,0.000999,0,False,False
swerve_right,True,True,True,True,True,False,True,False,True,keep,0.000999,29,False,False
swerve_right,True,False,False,False,False,True,True,False,True,keep,0.000999,0,False,False
swerve_right,True,True,False,False,False,True,True,False,True,keep,0.000999,7,False,False
swerve_right,True,False,True,False,False,True,True,False,True,keep,0.000999,0,False,False
swerve_right,True,True,True,False,False,True,True,False,True,keep,0.000999,14,False,False
swerve_right,True,False,False,True,False,True,True,False,True,keep,0.0009989999999999,0,False,False
cruise,False,False,True,False,True,True,True,True,True,keep,0.000999,3449,True,False
swerve_right,True,True,False,True,False,True,True,False,True,keep,0.000999,0,False,False
swerve_right,True,False,True,True,False,True,True,False,True,keep,0.0009989999999999,0,False,False
swerve_right,True,True,True,True,False,True,True,False,True,keep,0.000999,41,False,False
swerve_right,True,False,False,False,True,True,True,False,True,keep,0.000999,1,False,False
swerve_right,True,True,False,False,True,True,True,False,True,swerve_left,0.000999,53,False,False
swerve_right,True,False,True,False,True,True,True,False,True,keep,0.000999,0,False,False
swerve_right,True,True,True,False,True,True,True,False,True,keep,0.000999,108,False,False
swerve_right,True,False,False,True,True,True,True,False,True,keep,0.000999,1,False,False
swerve_right,True,True,False,True,True,True,True,False,True,keep,0.0009989999999999,135,False,False
swerve_right,True,False,True,True,True,True,True,False,True,keep,0.000999,0,False,False
change_to_left,False,False,True,False,True,True,True,True,True,keep,0.000999,2502,True,False
swerve_right,True,True,True,True,True,True,True,False,True,keep,0.0009989999999999,1095,False,False
swerve_left,True,False,False,False,False,False,False,False,True,keep,0.000999,0,False,False
swerve_left,True,True,False,False,False,False,False,False,True,keep,0.000999,0,False,False
swerve_left,True,False,True,False,False,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,True,True,True,False,False,False,False,False,True,keep,0.000999,0,False,False
swerve_left,True,False,False,True,False,False,False,False,True,keep,0.000999,0,False,False
swerve_left,True,True,False,True,False,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,True,False,True,True,False,False,False,False,True,keep,0.000999,0,False,False
swerve_left,True,True,True,True,False,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,True,False,False,False,True,False,False,False,True,keep,0.000999,0,False,False
change_to_right,False,False,True,True,False,False,False,True,True,keep,0.000999,2504,True,False
swerve_left,True,True,False,False,True,False,False,False,True,keep,0.000999,7,False,False
swerve_left,True,False,True,False,True,False,False,False,True,keep,0.000999,0,False,False
swerve_left,True,True,True,False,True,False,False,False,True,keep,0.000999,2,False,False
swerve_left,True,False,False,True,True,False,False,False,True,keep,0.000999,0,False,False
swerve_left,True,True,False,True,True,False,False,False,True,keep,0.000999,11,False,False
swerve_left,True,False,True,True,True,False,False,False,True,keep,0.000999,0,False,False
swerve_left,True,True,True,True,True,False,False,False,True,keep,0.000999,4,False,False
swerve_left,True,False,False,False,False,True,False,False,True,keep,0.000999,0,False,False
swerve_left,True,True,False,False,False,True,False,False,True,keep,0.000999,0,False,False
swerve_left,True,False,True,False,False,True,False,False,True,keep,0.000999,0,False,False
change_to_left,False,False,True,True,False,False,False,True,True,keep,0.000999,2500,True,False
swerve_left,True,True,True,False,False,True,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,True,False,False,True,False,True,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,True,True,False,True,False,True,False,False,True,keep,0.000999,0,False,False
swerve_left,True,False,True,True,False,True,False,False,True,keep,0.000999,0,False,False
swerve_left,True,True,True,True,False,True,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,True,False,False,False,True,True,False,False,True,keep,0.000999,0,False,False
swerve_left,True,True,False,False,True,True,False,False,True,keep,0.0009989999999999,14,False,False
swerve_left,True,False,True,False,True,True,False,False,True,keep,0.000999,0,False,False
swerve_left,True,True,True,False,True,True,False,False,True,keep,0.0009989999999999,4,False,False
swerve_left,True,False,False,True,True,True,False,False,True,keep,0.000999,0,False,False
change_to_right,False,False,True,True,False,False,True,True,True,keep,0.000999,2504,True,False
swerve_left,True,True,False,True,True,True,False,False,True,keep,0.000999,0,False,False
swerve_left,True,False,True,True,True,True,False,False,True,keep,0.000999,0,False,False
swerve_left,True,True,True,True,True,True,False,False,True,keep,0.0009989999999999,0,False,False
swerve_left,True,False,False,False,False,False,True,False,True,keep,0.000999,0,False,False
swerve_left,True,True,False,False,False,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_left,True,False,True,False,False,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_left,True,True,True,False,False,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_left,True,False,False,True,False,False,True,False,True,keep,0.000999,0,False,False
swerve_left,True,True,False,True,False,False,True,False,True,keep,0.000999,0,False,False
swerve_left,True,False,True,True,False,False,True,False,True,keep,0.000999,0,False,False
change_to_left,False,False,True,True,False,False,True,True,True,keep,0.0009989999999999,2500,True,False
swerve_left,True,True,True,True,False,False,True,False,True,keep,0.000999,0,False,False
swerve_left,True,False,False,False,True,False,True,False,True,keep,0.000999,3,False,False
swerve_left,True,True,False,False,True,False,True,False,True,keep,0.0009989999999999,5,False,False
swerve_left,True,False,True,False,True,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_left,True,True,True,False,True,False,True,False,True,keep,0.000999,2,False,False
swerve_left,True,False,False,True,True,False,True,False,True,keep,0.000999,1,False,False
swerve_left,True,True,False,True,True,False,True,False,True,keep,0.000999,34,False,False
swerve_left,True,False,True,True,True,False,True,False,True,keep,0.0009989999999999,0,False,False
swerve_left,True,True,True,True,True,False,True,False,True,keep,0.000999,7,False,False
swerve_left,True,False,False,False,False,True,True,False,True,keep,0.000999,0,False,False
change_to_right,False,False,True,True,False,True,False,True,True,keep,0.0009989999999999,2500,True,False
swerve_left,True,True,False,False,False,True,True,False,True,keep,0.000999,2,False,False
swerve_left,True,False,True,False,False,True,True,False,True,keep,0.000999,0,False,False
swerve_left,True,True,True,False,False,True,True,False,True,keep,0.000999,0,False,False
swerve_left,True,False,False,True,False,True,True,False,True,keep,0.000999,0,False,False
swerve_left,True,True,False,True,False,True,True,False,True,keep,0.000999,37,False,False
swerve_left,True,False,True,True,False,True,True,False,True,keep,0.000999,0,False,False
swerve_left,True,True,True,True,False,True,True,False,True,keep,0.000999,25,False,False
swerve_left,True,False,False,False,True,True,True,False,True,keep,0.000999,0,False,False
swerve_left,True,True,False,False,True,True,True,False,True,keep,0.000999,34,False,False
swerve_left,True,False,True,False,True,True,True,False,True,keep,0.000999,1,False,False
change_to_right,False,False,False,False,False,True,False,True,True,keep,0.0009989999999999,2500,True,False
change_to_left,False,False,True,True,False,True,False,True,True,keep,0.0009989999999999,2500,True,False
swerve_left,True,True,True,False,True,True,True,False,True,keep,0.0009989999999999,11,False,False
swerve_left,True,False,False,True,True,True,True,False,True,keep,0.000999,39,False,False
swerve_left,True,True,False,True,True,True,True,False,True,keep,0.000999,77,False,False
swerve_left,True,False,True,True,True,True,True,False,True,keep,0.0009989999999999,1,False,False
swerve_left,True,True,True,True,True,True,True,False,True,keep,0.0009989999999999,2035,False,False
swerve_right,False,False,False,False,False,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_right,False,True,False,False,False,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_right,False,False,True,False,False,False,False,False,True,keep,0.000999,0,False,False
swerve_right,False,True,True,False,False,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_right,False,False,False,True,False,False,False,False,True,keep,0.000999,0,False,False
change_to_right,False,False,True,True,False,True,True,True,True,keep,0.0009989999999999,3276,True,False
swerve_right,False,True,False,True,False,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_right,False,False,True,True,False,False,False,False,True,keep,0.000999,0,False,False
swerve_right,False,True,True,True,False,False,False,False,True,keep,0.000999,0,False,False
swerve_right,False,False,False,False,True,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_right,False,True,False,False,True,False,False,False,True,keep,0.0009989999999999,0,False,False
swerve_right,False,False,True,False,True,False,False,False,True,keep,0.000999,0,False,False
swerve_right,False,True,True,False,True,False,False,False,True,keep,0.000999,0,False,False
swerve_right,False,False,False,True,True,False,False,False,True,keep,0.000999,0,False,False
swerve_right,False,True,False,True,True,False,False,False,True,keep,0.000999,0,False,False
swerve_right,False,False,True,True,True,False,False,False,True,keep,0.000999,0,False,False
change_to_left,False,False,True,True,False,True,True,True,True,keep,0.000999,2536,True,False
swerve_right,False,True,True,True,True,False,False,False,True,keep,0.000999,0,False,False
swerve_right,False,False,False,False,False,True,False,False,True,keep,0.000999,0,False,False
swerve_right,False,True,False,False,False,True,False,False,True,keep,0.000999,0,False,False
swerve_right,False,False,True,False,False,True,False,False,True,keep,0.000999,0,False,False
swerve_right,False,True,True,False,False,True,False,False,True,keep,0.000999,0,False,False
swerve_right,False,False,False,True,False,True,False,False,True,keep,0.0009989999999999,0,False,False
swerve_right,False,True,False,True,False,True,False,False,True,keep,0.0009989999999999,0,False,False
